CustomerID,Frequency,Quantity,MonetaryValue,ActivityPeriod,AvgOrderValue,AvgQuantityPerOrder,Recency,PurchaseVariability,SeasonalityScore,Country,Cluster
15304,8,104,694.4000000000001,308,86.80000000000001,13.0,60,18.01730640355338,0.09889983116958896,United Kingdom,0
15306,3,810,1174.35,84,391.45,270.0,63,12.821127514304344,0.161208503056943,United Kingdom,0
15307,1,37,205.3,1,205.3,37.0,95,2.770611462978502,0.28867513459481287,United Kingdom,0
15308,1,175,310.47,1,310.47,175.0,273,3.363989816479848,0.28867513459481287,United Kingdom,0
15311,91,38194,60767.9,374,667.7791208791209,419.7142857142857,0,46.52619164720481,0.018989774436956087,United Kingdom,1
15312,4,516,924.85,280,231.2125,129.0,74,12.88398183333053,0.12876962046861265,United Kingdom,0
15313,1,25,52.0,1,52.0,25.0,109,0.0,0.28867513459481287,United Kingdom,0
15314,1,313,327.97,1,327.97,313.0,198,5.152592407176485,0.28867513459481287,United Kingdom,0
15315,2,862,570.5,52,285.25,431.0,63,6.05738474177676,0.1967456639329666,United Kingdom,0
15316,1,100,165.0,1,165.0,100.0,326,0.0,0.28867513459481287,United Kingdom,0
15318,1,642,312.62,1,312.62,642.0,3,7.662399537133696,0.28867513459481287,United Kingdom,0
15319,1,175,204.5,1,204.5,175.0,283,6.010126870541088,0.28867513459481287,United Kingdom,0
15320,1,326,267.13,1,267.13,326.0,43,11.075888996531702,0.28867513459481287,United Kingdom,0
15321,3,1181,2748.31,221,916.1033333333334,393.6666666666667,70,16.4481966233765,0.19924098397912435,United Kingdom,1
15322,1,416,679.68,1,679.68,416.0,85,6.726207312324113,0.28867513459481287,United Kingdom,0
15325,1,232,162.29,1,162.29,232.0,103,3.78178087435439,0.28867513459481287,United Kingdom,0
15326,1,386,311.71,1,311.71,386.0,333,5.133581821230761,0.28867513459481287,United Kingdom,0
15327,1,116,208.75,1,208.75,116.0,52,9.357327788067133,0.28867513459481287,United Kingdom,0
15329,3,486,1049.7,133,349.90000000000003,162.0,38,9.536328087029025,0.1574732989899964,United Kingdom,0
15330,2,1312,714.96,29,357.48,656.0,31,65.47506489555336,0.20074721454007274,United Kingdom,1
15332,4,652,1661.06,4,415.265,163.0,365,23.82426491322371,0.28867513459481287,Lithuania,0
15333,1,344,1028.56,1,1028.56,344.0,207,67.12463065075293,0.28867513459481287,United Kingdom,0
15334,3,274,351.67,17,117.22333333333334,91.33333333333333,156,3.4431868708602495,0.20193409551546487,United Kingdom,0
15335,1,80,173.97,1,173.97,80.0,53,3.6468470726681934,0.28867513459481287,United Kingdom,0
15339,2,416,574.07,252,287.035,208.0,65,4.286818847074527,0.19487719499771347,United Kingdom,0
15341,1,812,2020.52,1,2020.52,812.0,80,41.78886201172861,0.28867513459481287,United Kingdom,1
15342,1,283,406.09,1,406.09,283.0,129,6.496440817640182,0.28867513459481287,United Kingdom,0
15343,1,84,364.5,1,364.5,84.0,86,6.026323209766585,0.28867513459481287,United Kingdom,0
15344,3,116,563.94,74,187.98000000000002,38.666666666666664,0,9.346134174085023,0.1932378437675736,United Kingdom,0
15345,1,81,393.54,1,393.54,81.0,45,6.042744322521715,0.28867513459481287,United Kingdom,0
15346,1,144,252.42000000000002,1,252.42000000000002,144.0,332,3.6151283436658894,0.28867513459481287,United Kingdom,0
15347,1,130,201.60000000000002,1,201.60000000000002,130.0,365,44.64893055830116,0.28867513459481287,United Kingdom,0
15348,1,84,158.04,1,158.04,84.0,71,9.865211604420859,0.28867513459481287,United Kingdom,0
15349,2,327,473.81,30,236.905,163.5,157,6.253201844956831,0.2409996018270737,United Kingdom,0
15350,1,51,115.65,1,115.65,51.0,372,4.628660713424566,0.28867513459481287,United Kingdom,0
15351,7,753,1960.1100000000001,358,280.0157142857143,107.57142857142857,11,9.322217993665914,0.14036828263507906,United Kingdom,1
15353,2,343,777.02,114,388.51,171.5,254,13.781450284371534,0.23515500574397336,United Kingdom,0
15355,2,45,277.05,24,138.525,22.5,28,11.133338337061017,0.19699348127177843,United Kingdom,0
15356,10,1673,2766.5,337,276.65,167.3,30,3.7967111855388973,0.06434689692464565,United Kingdom,1
15358,22,7050,8347.2,361,379.41818181818184,320.45454545454544,4,8.45789225113405,0.047208873437403445,United Kingdom,1
15360,1,223,427.93,1,427.93,223.0,39,13.086159453054561,0.28867513459481287,United Kingdom,0
15361,1,336,418.92,1,418.92,336.0,361,66.37944432255688,0.28867513459481287,United Kingdom,0
15363,1,144,326.0,1,326.0,144.0,372,8.478502226218966,0.28867513459481287,United Kingdom,0
15364,2,493,913.19,159,456.595,246.5,95,44.028621854022774,0.2578183304189561,United Kingdom,0
15365,7,1084,2314.32,290,330.6171428571429,154.85714285714286,25,16.375742062138773,0.2080025494509141,United Kingdom,1
15366,2,621,602.51,283,301.255,310.5,74,4.91629655622529,0.23724670809281323,United Kingdom,0
15367,4,1057,1877.59,219,469.3975,264.25,56,10.384301213414865,0.15171035859567922,United Kingdom,1
15368,1,230,446.94000000000005,1,446.94000000000005,230.0,20,115.09287076096416,0.28867513459481287,United Kingdom,0
15370,7,830,2386.05,292,340.86428571428576,118.57142857142857,40,29.20899344886065,0.10941833473828283,United Kingdom,1
15372,1,2924,2007.3999999999999,1,2007.3999999999999,2924.0,136,39.46832313456111,0.28867513459481287,United Kingdom,1
15373,12,500,2415.91,364,201.32583333333332,41.666666666666664,7,17.879963704552207,0.07813086942640098,United Kingdom,1
15374,1,126,168.0,1,168.0,126.0,128,33.580351397804044,0.28867513459481287,United Kingdom,0
15376,3,619,1233.3600000000001,183,411.12000000000006,206.33333333333334,39,6.1265788416037905,0.17121675371024353,United Kingdom,0
15379,7,2305,3703.29,190,529.0414285714286,329.2857142857143,168,10.832346099809913,0.13441354938275668,United Kingdom,1
15380,5,376,1690.2600000000002,357,338.052,75.2,8,54.859954142994226,0.14064545773378104,United Kingdom,1
15381,2,171,596.85,55,298.425,85.5,213,98.96918148559466,0.2518868192203984,United Kingdom,0
15382,6,4012,5955.71,281,992.6183333333333,668.6666666666666,14,11.350132268845883,0.12362881983833592,United Kingdom,1
15384,2,596,642.41,190,321.205,298.0,169,7.9379822880174045,0.19469419113188227,United Kingdom,0
15385,1,161,316.88,1,316.88,161.0,39,41.988963340671354,0.28867513459481287,United Kingdom,0
15386,1,446,394.14,1,394.14,446.0,185,4.167736215416028,0.28867513459481287,United Kingdom,0
15388,1,88,140.54,1,140.54,88.0,269,4.6193029777229375,0.28867513459481287,Canada,0
15389,1,400,500.0,1,500.0,400.0,171,0.0,0.28867513459481287,United Kingdom,0
15392,4,1277,1535.53,356,383.8825,319.25,4,14.234174428901872,0.15304576297912567,United Kingdom,1
15393,2,150,231.86,265,115.93,75.0,15,9.989639936484503,0.207193853502687,United Kingdom,0
15394,4,910,2183.54,349,545.885,227.5,9,11.708388200674895,0.13076187649442436,United Kingdom,1
15395,1,17,107.45,1,107.45,17.0,325,1.664331697709324,0.28867513459481287,United Kingdom,0
15396,1,122,288.18,1,288.18,122.0,112,18.00366147131262,0.28867513459481287,United Kingdom,0
15397,1,20,94.0,1,94.0,20.0,289,1.5727894540168648,0.28867513459481287,United Kingdom,0
15398,2,769,1345.53,63,672.765,384.5,15,6.5296785392915035,0.19482185400350693,United Kingdom,1
15399,3,611,815.77,78,271.92333333333335,203.66666666666666,0,7.5165111343397255,0.151317446769927,United Kingdom,0
15400,5,390,716.2,187,143.24,78.0,91,31.07869288620665,0.1465081788319221,United Kingdom,0
15402,2,694,626.77,48,313.385,347.0,148,12.210425471122226,0.20719385350268696,United Kingdom,0
15405,1,193,349.1,1,349.1,193.0,188,40.57732996566996,0.28867513459481287,United Kingdom,0
15406,2,254,510.71000000000004,270,255.35500000000002,127.0,30,9.787913531812638,0.23558590236062474,United Kingdom,0
15407,4,558,1056.44,272,264.11,139.5,33,17.27466543603877,0.1769677861925515,United Kingdom,0
15408,1,106,267.18,1,267.18,106.0,263,6.135656083853025,0.28867513459481287,United Kingdom,0
15410,8,1200,3450.84,178,431.355,150.0,83,21.9187145989008,0.09872222004573372,United Kingdom,1
15411,4,530,1358.88,157,339.72,132.5,25,8.520271244386652,0.1508171863880607,United Kingdom,0
15412,1,108,190.53,1,190.53,108.0,170,30.226878417873202,0.28867513459481287,United Kingdom,0
15414,3,443,774.9000000000001,233,258.3,147.66666666666666,9,12.992168366612127,0.2510214623298894,United Kingdom,0
15415,1,575,572.8100000000001,1,572.8100000000001,575.0,312,6.295356441189903,0.28867513459481287,United Kingdom,0
15416,4,2090,3984.32,219,996.08,522.5,64,15.113195833679763,0.1290191912257454,United Kingdom,1
15417,1,284,508.8,1,508.8,284.0,84,2.422251346846895,0.28867513459481287,United Kingdom,0
15419,1,230,135.86,1,135.86,230.0,24,8.244460911077553,0.28867513459481287,United Kingdom,0
15421,4,500,950.36,252,237.59,125.0,58,5.915523917799756,0.15999011534026522,United Kingdom,0
15422,2,38,97.7,1,48.85,19.0,322,4.019660018790975,0.28867513459481287,United Kingdom,0
15423,1,101,43.5,1,43.5,101.0,37,20.152543263816604,0.28867513459481287,United Kingdom,0
15424,2,554,383.34,1,191.67,277.0,253,14.125082508868857,0.28867513459481287,United Kingdom,0
15426,5,674,1447.39,351,289.478,134.8,18,6.971168049862841,0.18189315626654187,United Kingdom,0
15427,3,1013,1483.14,14,494.38000000000005,337.6666666666667,32,4.619437403909735,0.21646584840138222,United Kingdom,0
15428,1,102,93.78,1,93.78,102.0,14,5.830413364419371,0.28867513459481287,United Kingdom,0
15429,2,380,397.35,49,198.675,190.0,26,5.579753308960782,0.19710970148713794,United Kingdom,0
15432,1,65,171.19,1,171.19,65.0,22,6.416822422352047,0.28867513459481287,United Kingdom,0
15433,2,534,533.3,54,266.65,267.0,213,3.2831037330476205,0.21826656518144386,United Kingdom,0
15434,5,647,1041.48,192,208.296,129.4,7,10.904034863127332,0.13212892034026083,United Kingdom,0
15435,1,54,149.29,1,149.29,54.0,21,2.8488084969363507,0.28867513459481287,United Kingdom,0
15436,3,613,1122.53,222,374.1766666666667,204.33333333333334,11,3.323091124081429,0.152782925647244,United Kingdom,0
15437,1,79,200.16,1,200.16,79.0,261,3.9964555887345066,0.28867513459481287,United Kingdom,0
15438,1,59,156.57999999999998,1,156.57999999999998,59.0,130,3.9685458293939355,0.28867513459481287,United Kingdom,0
15440,3,197,383.68,155,127.89333333333333,65.66666666666667,54,7.131408752730367,0.1630161818154652,United Kingdom,0
15442,1,120,594.0,1,594.0,120.0,248,0.0,0.28867513459481287,United Kingdom,0
15443,7,1663,3236.91,319,462.4157142857143,237.57142857142858,1,7.235443344046451,0.10845197259239873,United Kingdom,1
15444,2,764,1418.26,32,709.13,382.0,8,4.364715709412887,0.20786972817368657,United Kingdom,1
15445,1,58,113.5,1,113.5,58.0,263,4.981465647778774,0.28867513459481287,United Kingdom,0
15447,1,85,155.17,1,155.17,85.0,330,5.395248938752605,0.28867513459481287,United Kingdom,0
15448,1,232,494.64,1,494.64,232.0,312,5.893646565690026,0.28867513459481287,United Kingdom,0
15449,3,812,974.52,236,324.84,270.6666666666667,25,5.580071623378495,0.15225576567676571,United Kingdom,0
15450,1,376,429.84,1,429.84,376.0,29,6.297293562070657,0.28867513459481287,United Kingdom,0
15452,3,283,538.73,235,179.57666666666668,94.33333333333333,29,7.486802142559871,0.213432972713652,United Kingdom,0
15453,7,845,1388.37,186,198.3385714285714,120.71428571428571,1,4.695705937059053,0.09848876684814993,United Kingdom,1
15454,1,86,179.1,1,179.1,86.0,361,5.099867645341396,0.28867513459481287,United Kingdom,0
15456,3,660,447.22,76,149.07333333333335,220.0,282,5.113178044769625,0.1966897777894639,United Kingdom,0
15457,1,132,237.07,1,237.07,132.0,261,3.121386084567115,0.28867513459481287,United Kingdom,0
15458,1,156,161.64,1,161.64,156.0,24,8.94861521609429,0.28867513459481287,United Kingdom,0
15460,1,109,216.76,1,216.76,109.0,353,3.005863155423897,0.28867513459481287,United Kingdom,0
15462,3,172,234.6,93,78.2,57.333333333333336,93,11.856229662847369,0.1619673067776748,United Kingdom,0
15463,1,106,126.14,1,126.14,106.0,28,9.14761171016785,0.28867513459481287,United Kingdom,0
15464,1,350,1048.85,1,1048.85,350.0,337,7.625892149744591,0.28867513459481287,United Kingdom,0
15465,18,1257,7354.62,350,408.59,69.83333333333333,19,106.14571896955015,0.0533803702119708,United Kingdom,1
15466,1,246,334.53,1,334.53,246.0,84,4.238582008597807,0.28867513459481287,United Kingdom,0
15467,3,310,524.88,143,174.96,103.33333333333333,8,8.778847160422794,0.22190634114964863,United Kingdom,0
15468,2,155,467.51,1,233.755,77.5,50,3.5284070542639654,0.28867513459481287,United Kingdom,0
15469,2,153,538.55,70,269.275,76.5,49,14.79914670841199,0.207193853502687,United Kingdom,0
15471,1,266,469.48,1,469.48,266.0,1,10.026159187102145,0.28867513459481287,United Kingdom,0
15472,1,251,371.56,1,371.56,251.0,112,3.1386606820733234,0.28867513459481287,United Kingdom,0
15473,7,672,1771.2,47,253.02857142857144,96.0,13,66.59041700097421,0.2174171632830711,United Kingdom,1
15475,1,319,454.10999999999996,1,454.10999999999996,319.0,76,8.019238628282606,0.28867513459481287,United Kingdom,0
15478,2,585,1441.42,17,720.71,292.5,39,27.09990141344351,0.28867513459481287,United Kingdom,1
15480,1,303,905.5,1,905.5,303.0,115,16.225587240933105,0.28867513459481287,Malta,0
15482,12,5020,11054.96,344,921.2466666666666,418.3333333333333,15,99.10704944394487,0.1769985504682043,United Kingdom,1
15483,4,295,233.81,106,58.4525,73.75,160,2.687097035474608,0.20056581620905717,United Kingdom,0
15484,4,3152,3594.31,78,898.5775,788.0,0,19.873455459784772,0.17270797621958542,United Kingdom,1
15485,3,1306,2575.0,344,858.3333333333334,435.3333333333333,29,30.76911337160072,0.16300449064077285,United Kingdom,1
15488,1,73,91.32000000000001,1,91.32000000000001,73.0,92,43.3597878223591,0.28867513459481287,United Kingdom,0
15489,3,608,1134.28,189,378.0933333333333,202.66666666666666,22,14.344509176343541,0.16244346335842139,United Kingdom,0
15491,6,1646,3100.09,141,516.6816666666667,274.3333333333333,94,13.678223680727404,0.13089423058650093,United Kingdom,1
15492,2,483,659.4599999999999,47,329.72999999999996,241.5,27,10.069666004658652,0.23290003057626302,United Kingdom,0
15493,5,560,2001.8,239,400.36,112.0,32,5.431776126401188,0.12979449602825338,United Kingdom,1
15494,2,1148,1299.23,100,649.615,574.0,20,10.273035074972388,0.21317911092162223,United Kingdom,1
15497,2,624,1262.2,303,631.1,312.0,17,54.876352787317195,0.207193853502687,United Kingdom,1
15498,27,6105,13316.4,365,493.2,226.11111111111111,2,25.58108041350695,0.07060453348025193,United Kingdom,1
15500,4,572,1131.56,74,282.89,143.0,7,6.8137205481672245,0.16295542966161686,United Kingdom,0
15502,12,4236,10384.93,354,865.4108333333334,353.0,15,222.06877340376212,0.13195935653634125,United Kingdom,1
15503,1,74,147.09,1,147.09,74.0,362,1.7845633748688767,0.28867513459481287,United Kingdom,0
15504,1,33,52.83,1,52.83,33.0,80,2.6733703399190647,0.28867513459481287,United Kingdom,0
15505,5,2390,3610.96,103,722.192,478.0,52,38.00889594844781,0.12864711185584687,United Kingdom,1
15506,3,848,979.26,117,326.42,282.6666666666667,22,8.109954801731572,0.1567857727055775,United Kingdom,0
15507,1,162,492.36,1,492.36,162.0,171,8.385643079399006,0.28867513459481287,United Kingdom,0
15508,6,440,1000.27,47,166.71166666666667,73.33333333333333,188,9.304486407518274,0.16184230350060824,United Kingdom,0
15510,1,2,250.0,1,250.0,2.0,330,0.0,0.28867513459481287,United Kingdom,0
15511,5,271,909.23,74,181.846,54.2,11,5.290645324725901,0.16813510305343105,United Kingdom,0
15512,2,68,121.0,204,60.5,34.0,155,4.802231624091925,0.24712321319223313,United Kingdom,0
15513,19,5709,14758.220000000001,341,776.7484210526317,300.4736842105263,32,47.74178210848649,0.05661471975822236,United Kingdom,1
15514,11,2160,4139.46,353,376.31454545454545,196.36363636363637,11,65.81276214492073,0.15351548609893798,United Kingdom,1
15516,3,27,62.43,2,20.81,9.0,44,2.6623786357315895,0.28867513459481287,United Kingdom,0
15517,1,293,267.03,1,267.03,293.0,232,8.246409008681388,0.28867513459481287,United Kingdom,0
15518,8,1273,1942.45,269,242.80625,159.125,63,7.513029746607592,0.11304572070204985,United Kingdom,1
15520,1,314,343.5,1,343.5,314.0,1,7.451560436658653,0.28867513459481287,United Kingdom,0
15521,8,1836,3000.2,215,375.025,229.5,39,26.02068088963175,0.13839715653710782,United Kingdom,1
15522,2,573,398.84,55,199.42,286.5,32,7.92666380785807,0.21926634536721357,United Kingdom,0
15523,1,132,412.01000000000005,1,412.01000000000005,132.0,83,71.38226615281356,0.28867513459481287,United Kingdom,0
15524,1,4,440.0,1,440.0,4.0,24,0.0,0.28867513459481287,United Kingdom,0
15525,3,416,825.92,372,275.3066666666667,138.66666666666666,1,4.599291519992586,0.22728152611385435,United Kingdom,0
15526,2,24,148.44,1,74.22,12.0,32,55.359736271048114,0.28867513459481287,United Kingdom,0
15527,8,992,2429.78,336,303.7225,124.0,18,18.434485705753453,0.10800012182659281,United Kingdom,1
15528,1,123,229.33,1,229.33,123.0,253,13.313802606549109,0.28867513459481287,United Kingdom,0
15529,11,3496,3995.23,344,363.20272727272726,317.8181818181818,22,6.2925741898560945,0.07417985488631292,United Kingdom,1
15530,4,950,1502.35,226,375.5875,237.5,21,10.191994592894238,0.15219637356618945,United Kingdom,1
15531,2,1105,2007.44,23,1003.72,552.5,7,7.577956280732211,0.23990138296788424,United Kingdom,1
15532,4,521,1580.93,333,395.2325,130.25,24,5.725598978507297,0.12953780951242194,United Kingdom,1
15533,3,289,807.57,70,269.19,96.33333333333333,18,10.165473244403907,0.19504804851620577,United Kingdom,0
15535,4,143,536.4,155,134.1,35.75,172,6.802094868097225,0.16789847822389276,United Kingdom,0
15537,1,29,110.92,1,110.92,29.0,162,4.641271065284731,0.28867513459481287,United Kingdom,0
15539,1,410,538.46,1,538.46,410.0,6,12.70349429075016,0.28867513459481287,United Kingdom,0
15540,1,200,213.3,1,213.3,200.0,10,7.737182026699754,0.28867513459481287,United Kingdom,0
15541,1,49,85.13000000000001,1,85.13000000000001,49.0,113,2.687686985132246,0.28867513459481287,United Kingdom,0
15543,1,86,127.86,1,127.86,86.0,287,3.5007260773706745,0.28867513459481287,United Kingdom,0
15544,9,3109,3546.71,364,394.0788888888889,345.44444444444446,8,5.964688968607927,0.08618476322627681,United Kingdom,1
15545,2,163,292.71999999999997,317,146.35999999999999,81.5,53,3.3894124003657455,0.20094723794420663,United Kingdom,0
15547,14,4032,4954.84,355,353.9171428571429,288.0,6,9.71583332569531,0.07325393202430672,United Kingdom,1
15549,3,698,1693.26,240,564.42,232.66666666666666,76,15.099436889697738,0.17760733700171996,United Kingdom,1
15550,4,295,575.63,298,143.9075,73.75,3,7.762191246730505,0.12764670475927323,United Kingdom,0
15551,1,218,436.06,1,436.06,218.0,36,9.817926125155697,0.28867513459481287,United Kingdom,0
15552,1,60,90.12,1,90.12,60.0,216,4.715048889397836,0.28867513459481287,United Kingdom,0
15553,1,451,437.23,1,437.23,451.0,59,5.915102393971623,0.28867513459481287,United Kingdom,0
15554,1,74,217.2,1,217.2,74.0,277,2.639597038843718,0.28867513459481287,United Kingdom,0
15555,16,4439,4805.17,358,300.323125,277.4375,11,6.341567509667998,0.06879970269596151,United Kingdom,1
15556,1,236,279.77,1,279.77,236.0,23,9.530499766877476,0.28867513459481287,United Kingdom,0
15557,1,219,473.65000000000003,1,473.65000000000003,219.0,28,20.78780636385313,0.28867513459481287,United Kingdom,0
15561,4,267,800.59,204,200.1475,66.75,11,28.13471339325847,0.1540289042827124,United Kingdom,0
15562,1,39,134.55,1,134.55,39.0,351,0.0,0.28867513459481287,United Kingdom,0
15563,4,1501,1400.44,337,350.11,375.25,21,10.362930108468177,0.16055893503839247,United Kingdom,1
15565,2,60,173.16,21,86.58,30.0,49,5.495886773630932,0.19462473604038072,United Kingdom,0
15567,1,223,186.01,1,186.01,223.0,18,33.01894239891486,0.28867513459481287,United Kingdom,0
15568,3,461,758.29,71,252.76333333333332,153.66666666666666,2,15.10562429017537,0.15168307899638203,United Kingdom,0
15569,5,666,1375.71,229,275.142,133.2,103,69.79035099064805,0.2079028599007736,United Kingdom,0
15570,12,2067,4165.52,363,347.1266666666667,172.25,6,7.947564940009288,0.11116905416566955,United Kingdom,1
15571,4,264,650.4300000000001,67,162.60750000000002,66.0,11,18.318958337920474,0.21592298873892599,United Kingdom,0
15572,7,1229,2552.86,274,364.69428571428574,175.57142857142858,4,17.047390658497296,0.1212949182120317,United Kingdom,1
15573,2,363,607.45,54,303.725,181.5,31,6.7465998787130035,0.19531448918657116,United Kingdom,0
15574,4,349,702.25,195,175.5625,87.25,177,5.645170846719456,0.27224046947876074,United Kingdom,0
15576,1,404,940.6700000000001,1,940.6700000000001,404.0,37,36.096672554335946,0.28867513459481287,United Kingdom,1
15577,3,89,258.88,155,86.29333333333334,29.666666666666668,150,6.967196891405951,0.2580657512777458,United Kingdom,0
15578,1,52,127.1,1,127.1,52.0,161,14.370711177377054,0.28867513459481287,United Kingdom,0
15579,2,120,348.6,246,174.3,60.0,68,4.763532870860105,0.19466962699612486,United Kingdom,0
15581,13,286,3679.9700000000003,246,283.0746153846154,22.0,120,205.91148142071265,0.12719391171422123,United Kingdom,1
15582,3,453,682.9100000000001,196,227.63666666666668,151.0,24,5.710767633705067,0.16540973570550732,United Kingdom,0
15584,4,314,725.11,139,181.2775,78.5,23,5.647876338100998,0.12874054977327737,United Kingdom,0
15585,1,320,455.3,1,455.3,320.0,176,6.634818858893027,0.28867513459481287,United Kingdom,0
15587,4,312,913.6800000000001,302,228.42000000000002,78.0,49,66.47217462968997,0.1264644851065547,United Kingdom,1
15589,3,243,478.53000000000003,55,159.51000000000002,81.0,255,4.003868080483088,0.19806562840102584,United Kingdom,0
15592,1,354,388.58,1,388.58,354.0,46,10.913099793434002,0.28867513459481287,United Kingdom,0
15593,1,60,199.8,1,199.8,60.0,70,34.60705130461132,0.28867513459481287,United Kingdom,0
15594,5,983,1771.78,219,354.356,196.6,15,5.667186151595189,0.2072581776614159,United Kingdom,0
15596,5,561,1406.59,265,281.318,112.2,100,7.272557720383452,0.11985700313954367,United Kingdom,0
15597,1,279,324.57,1,324.57,279.0,34,6.032795598002035,0.28867513459481287,United Kingdom,0
15598,1,160,240.68,1,240.68,160.0,52,5.14596011396372,0.28867513459481287,United Kingdom,0
15599,2,718,761.74,178,380.87,359.0,26,6.695633535854207,0.1961732702115413,United Kingdom,0
15601,14,4983,6776.56,362,484.04,355.92857142857144,10,9.865907619918618,0.06933659957168135,United Kingdom,1
15602,9,1137,1297.8700000000001,360,144.20777777777778,126.33333333333333,7,21.418983761194617,0.11608604362764226,United Kingdom,1
15603,1,96,48.480000000000004,1,48.480000000000004,96.0,78,14.594683963690345,0.28867513459481287,United Kingdom,0
15604,1,159,216.39,1,216.39,159.0,51,5.787905366314464,0.28867513459481287,United Kingdom,0
15605,5,441,1198.23,338,239.64600000000002,88.2,35,5.997743024924861,0.11285619576788627,United Kingdom,0
15606,9,892,2920.16,264,324.4622222222222,99.11111111111111,60,21.88962481649633,0.08622763760624282,United Kingdom,1
15607,1,202,104.76,1,104.76,202.0,336,5.1416629057044805,0.28867513459481287,United Kingdom,0
15608,4,714,1093.68,93,273.42,178.5,27,12.666959395963307,0.20275875100994062,United Kingdom,0
15609,1,148,298.48,1,298.48,148.0,183,6.130057095982059,0.28867513459481287,United Kingdom,0
15610,1,66,112.46000000000001,1,112.46000000000001,66.0,51,4.2631146673138725,0.28867513459481287,United Kingdom,0
15611,13,504,1591.45,326,122.41923076923078,38.76923076923077,9,41.09893851910976,0.09431363651080767,United Kingdom,1
15612,2,52,195.15,26,97.575,26.0,35,28.682865093989477,0.19462473604038075,United Kingdom,0
15615,23,5508,10399.74,349,452.1626086956522,239.47826086956522,9,20.666841197390283,0.05504795751547825,United Kingdom,1
15618,4,454,776.851,104,194.21275,113.5,32,5.4819419964575715,0.1585922922197518,United Kingdom,0
15619,1,136,336.40000000000003,1,336.40000000000003,136.0,10,28.729311396783128,0.28867513459481287,United Kingdom,0
15620,3,915,1553.18,302,517.7266666666667,305.0,56,5.059417737090291,0.15281202554614332,United Kingdom,1
15621,4,501,1293.03,18,323.2575,125.25,3,77.17350840530275,0.19644086935135255,United Kingdom,1
15622,9,1674,3709.56,240,412.17333333333335,186.0,42,7.820631570091488,0.14041684848519057,United Kingdom,1
15623,1,125,301.03,1,301.03,125.0,140,3.497257990239267,0.28867513459481287,United Kingdom,0
15624,4,357,588.13,140,147.0325,89.25,116,6.267041145844479,0.1389945772427238,United Kingdom,0
15625,4,1188,1534.26,132,383.565,297.0,103,13.4479159261923,0.17492557941402773,United Kingdom,1
15626,2,766,675.8,255,337.9,383.0,74,5.637759481637108,0.19852516175426638,United Kingdom,0
15628,9,1894,2870.2400000000002,363,318.91555555555556,210.44444444444446,4,8.18738456402056,0.08346204546085799,United Kingdom,1
15630,2,800,1186.35,160,593.175,400.0,44,10.811884644976155,0.20486507015520475,United Kingdom,1
15632,8,2109,3285.31,260,410.66375,263.625,15,14.115339631547343,0.0891997552336007,United Kingdom,1
15634,1,99,243.55,1,243.55,99.0,16,4.603976024926199,0.28867513459481287,United Kingdom,0
15636,2,284,724.76,193,362.38,142.0,89,17.700258114878814,0.2092120860985258,United Kingdom,0
15637,1,128,223.36,1,223.36,128.0,52,7.2069831876220345,0.28867513459481287,United Kingdom,0
15639,1,323,425.32,1,425.32,323.0,133,11.22038268806669,0.28867513459481287,United Kingdom,0
15640,15,6607,12515.66,368,834.3773333333334,440.46666666666664,3,29.82667941937638,0.08801279578777679,United Kingdom,1
15641,4,1562,1887.2,254,471.8,390.5,104,8.152918181569952,0.16869471606147582,United Kingdom,1
15643,3,246,664.0,91,221.33333333333334,82.0,191,13.038488878503077,0.21197358105440983,United Kingdom,0
15644,4,557,813.0,95,203.25,139.25,165,3.0283494047102337,0.19502838266003863,United Kingdom,0
15645,1,256,612.01,1,612.01,256.0,18,13.535805301156987,0.28867513459481287,United Kingdom,0
15646,3,394,447.64000000000004,215,149.21333333333334,131.33333333333334,157,5.640284455547947,0.16274926175441753,United Kingdom,0
15648,2,221,657.35,63,328.675,110.5,203,11.974863603955301,0.19481148618989372,United Kingdom,0
15649,2,192,816.0,32,408.0,96.0,335,144.2497833620557,0.19462473604038077,United Kingdom,0
15651,3,479,646.3,224,215.4333333333333,159.66666666666666,36,17.920208890901588,0.19462473604038077,United Kingdom,0
15652,1,208,337.74,1,337.74,208.0,90,10.87682267156045,0.28867513459481287,United Kingdom,0
15653,2,1200,877.4399999999999,24,438.71999999999997,600.0,92,207.98240848687178,0.207193853502687,United Kingdom,1
15654,2,475,922.53,17,461.265,237.5,8,28.850752676490096,0.28867513459481287,United Kingdom,0
15655,1,324,560.67,1,560.67,324.0,242,4.473092947495507,0.28867513459481287,United Kingdom,0
15656,4,343,748.5,239,187.125,85.75,44,5.025112505126298,0.13712741823242514,United Kingdom,0
15657,1,24,30.0,1,30.0,24.0,22,0.0,0.28867513459481287,United Kingdom,0
15658,5,242,1024.1000000000001,183,204.82000000000002,48.4,189,12.006819685979764,0.1473139127471974,United Kingdom,0
15659,1,111,306.45,1,306.45,111.0,43,10.705438295133417,0.28867513459481287,United Kingdom,0
15660,9,1050,1600.86,341,177.87333333333333,116.66666666666667,24,8.476008680155266,0.0966904649679206,United Kingdom,1
15661,2,236,309.8,22,154.9,118.0,316,78.52940850407572,0.28867513459481287,United Kingdom,0
15663,1,106,138.14,1,138.14,106.0,105,3.2081164428853115,0.28867513459481287,United Kingdom,0
